400	391.951996
401	393.385986
402	395.200012
403	396.242004
404	396.028015
405	396.723999
406	397.231995
407	397.850006
408	397.324005
409	398.820007
410	400.492004
411	401.026001
412	400.747986
413	402.175995
414	402.876007
415	404.556000
416	404.579987
417	406.817993
418	406.015991
419	406.951996
420	408.135986
421	408.941986
422	411.548004
423	412.619995
424	415.291992
425	415.278015
426	416.720001
427	417.365997
428	418.316010
429	419.377991
430	421.007996
431	421.194000
432	422.447998
433	422.752014
434	423.743988
435	423.829987
436	425.231995
437	427.584015
438	427.156006
439	429.985992
440	431.376007
441	433.906006
442	434.864014
443	436.216003
444	436.752014
445	438.511993
446	438.500000
447	440.032013
448	440.395996
449	441.563995
450	443.028015
451	445.709991
452	447.664001
453	447.328003
454	449.204010
455	449.873993
456	449.131989
457	451.196014
458	452.171997
459	454.757996
460	456.544006
461	457.753998
462	458.984009
463	461.257996
464	463.256012
465	462.859985
466	464.824005
467	465.996002
468	465.675995
469	468.260010
470	468.447998
471	468.575989
472	470.279999
473	471.295990
474	469.944000
475	470.161987
476	470.696014
477	474.601990
478	476.648010
479	477.808014
480	479.756012
481	482.716003
482	483.696014
483	483.584015
484	484.575989
485	485.679993
486	487.347992
487	487.548004
488	488.996002
489	488.697998
490	488.496002
491	488.898010
492	490.212006
493	490.881989
494	491.791992
495	494.394012
496	497.071991
497	497.454010
498	497.235992
499	497.821991
